scenario_id,model,reference,backend,device,rk4_dt_s,duration_days,hp_km,ha_km,a_km,e,inc_deg,raan_deg,argp_deg,ta_deg,rms_pos_err_km,final_pos_err_km,max_pos_err_km,p95_pos_err_km,rms_vel_err_ms,final_vel_err_ms,max_vel_err_ms,p95_vel_err_ms,radial_rms_km,along_rms_km,cross_rms_km,radial_max_km,along_max_km,cross_max_km,rms_alt_err_km,final_alt_err_km,max_abs_alt_err_km,min_alt_model_km,min_alt_truth_km,status,failure_reason
24,GPU_ST_LRPS_RK4,sh200_dop853,torch_st_lrps,cuda:0,10.0,1.0,294.6978802113908,294.6978802113908,2032.6978802113908,0.0,59.68241952165939,187.4420648897536,158.0081257098168,7.780348756918953,0.00010744160926807099,0.0001160922174306708,0.0002609233195891979,0.00019533104590278724,5.53065464390348e-05,8.45916414900202e-05,0.00012622296153815492,0.00010362072309481977,4.628618971941481e-05,9.371525897294585e-05,2.4874450325682932e-05,0.00010739276942684322,0.00026066595913861975,5.4438111281056496e-05,4.628618971433048e-05,0.00010465887862665113,0.00010739276814319965,292.1994938815297,292.19960084218343,ok,
25,GPU_ST_LRPS_RK4,sh200_dop853,torch_st_lrps,cuda:0,10.0,1.0,365.25838483887156,365.25838483887156,2103.2583848388717,0.0,25.24483601974994,199.4530116740578,39.08726680875968,242.0064334943322,5.6210841007836e-05,7.624869218588281e-05,0.00018627346483910014,0.00013437149939751156,3.621154927948774e-05,7.630024480414963e-05,0.00010260319549419342,7.734971337192477e-05,1.6015342789177477e-05,5.249290958338836e-05,1.2151620699461224e-05,4.696024119960693e-05,0.00018381230092987704,3.6597366649935445e-05,1.6015342793501723e-05,4.696024205941285e-05,4.696024205941285e-05,365.03559206880584,365.0355983531624,ok,
26,GPU_ST_LRPS_RK4,sh200_dop853,torch_st_lrps,cuda:0,10.0,1.0,256.2467567678017,256.2467567678017,1994.2467567678018,0.0,130.85903057163887,276.71309709035654,38.786740544122765,329.7642642495388,0.000150644470550802,0.0001856515231699524,0.0003570269576058312,0.0002557032919594195,8.127123380620351e-05,0.00014303730290192296,0.00018632246121688388,0.00013533474413812658,6.49034210563331e-05,0.00013529661628361987,1.3271324911956591e-05,0.00013065097593257066,0.0003569896487731875,3.449070953379041e-05,6.490342108738307e-05,0.00012612443882176194,0.0001306509773542075,253.7696224338815,253.7695135429378,ok,
27,GPU_ST_LRPS_RK4,sh200_dop853,torch_st_lrps,cuda:0,10.0,1.0,246.04279817897617,246.04279817897617,1984.0427981789762,0.0,99.87344449046701,133.53202219047796,298.7243075276687,290.9705299431487,0.0003311710547514955,0.0009737488894125674,0.0009737488894125674,0.0007334214272411522,0.00019491582735044194,0.0005118691953081077,0.0005118691953081077,0.00041570172894078825,0.00013074936799062096,0.0003004149044469061,4.826754045347142e-05,0.00034169099284979117,0.0009676781994067027,9.67743045641789e-05,0.00013074937231317074,9.064876613251727e-05,0.00034169101877523644,243.1933725060709,243.1935888628089,ok,
28,GPU_ST_LRPS_RK4,sh200_dop853,torch_st_lrps,cuda:0,10.0,1.0,263.4277785645431,263.4277785645431,2001.427778564543,0.0,52.36521086522135,185.42056652341722,92.14743260433698,336.9756852176268,0.00019783540352502057,0.00034012226046793655,0.0005494500445390978,0.00041573915144789105,0.00013154488862024178,0.00026157333222499905,0.00030568641632959016,0.0002500798943002714,6.392969538722472e-05,0.00018688090674973405,1.1285726737858012e-05,0.0001689622667373838,0.0005494268947433969,2.9398204929195557e-05,6.392969565360242e-05,0.00016889978502376835,0.00016896228606810837,260.94804087609776,260.9481931429715,ok,
29,GPU_ST_LRPS_RK4,sh200_dop853,torch_st_lrps,cuda:0,10.0,1.0,232.92156351640364,232.92156351640364,1970.9215635164035,0.0,78.31747080054683,357.25520306010134,321.00381585176905,269.49888700450174,0.00034900605701070395,0.0011309214156403483,0.0011309214156403483,0.0008189007536091075,0.00022963341648224553,0.0006919873205344713,0.0006919873205344713,0.0005133661982304607,0.00012227268866865006,0.0003253735392395314,3.1411421467982294e-05,0.0003280877822879465,0.0011144358360204699,6.887911260429164e-05,0.0001222726815275693,-0.00019158507859629026,0.00032808768935410626,231.02323065354722,231.0230811907833,ok,
30,GPU_ST_LRPS_RK4,sh200_dop853,torch_st_lrps,cuda:0,10.0,1.0,378.15849817570495,378.15849817570495,2116.158498175705,0.0,93.39450486956083,113.73445865908548,277.9244755599557,238.19805474039399,0.0001500894240895131,0.0003707899844331967,0.0003707899844331967,0.00029251943729610464,0.0001018555476116743,0.0002166789748605669,0.0002166789748605669,0.0001809264211036954,2.9498648518843785e-05,0.0001468157558174492,1.0089539277616335e-05,7.077868679447957e-05,0.0003703608294186347,2.140388593911285e-05,2.9498649641635213e-05,1.7820573873450485e-05,7.077870003513453e-05,375.92733494691646,375.9273973230906,ok,
31,GPU_ST_LRPS_RK4,sh200_dop853,torch_st_lrps,cuda:0,10.0,1.0,274.731545774742,274.731545774742,2012.731545774742,0.0,134.42213004282468,94.48578573223128,337.2527341921605,86.74940700204651,0.0002003393642024134,0.00045634146488146137,0.0005675069728214578,0.00044389263925043,0.0001242178585837843,0.0002864508576396046,0.0003029136822636526,0.00026504097742050545,7.34121732207039e-05,0.00018561554091132553,1.712847466170406e-05,0.00018597275465521239,0.0005674111419792167,4.220020185692182e-05,7.341217392279447e-05,0.00016037352332887167,0.0001859727699979885,273.1309985795112,273.13091058922976,ok,
32,GPU_ST_LRPS_RK4,sh200_dop853,torch_st_lrps,cuda:0,10.0,1.0,224.5515864822972,224.5515864822972,1962.5515864822971,0.0,27.59117699240893,64.53659093678607,215.77780494750365,314.84233470148723,0.00021244823459108151,0.0001278730314511146,0.00046565917686191503,0.00040621689067029434,0.0001588209432768513,0.00013660588954632924,0.00026966047599613104,0.000254405338021497,4.5539063439174845e-05,0.0001998126391731899,5.599424353087216e-05,0.00013597523894778705,0.0004500507713249285,0.00011952312789340224,4.5539063387274175e-05,0.00010226709346738971,0.0001359752472751552,222.5201391983989,222.52001149598627,ok,
33,GPU_ST_LRPS_RK4,sh200_dop853,torch_st_lrps,cuda:0,10.0,1.0,239.28693314291465,239.28693314291465,1977.2869331429147,0.0,139.93287088341197,349.85751338194825,180.26682703284322,51.80310091845028,0.0001041043700315154,8.79922143171746e-05,0.00016536407965633574,0.00015774555215943725,8.102290505408216e-05,9.917607338533744e-05,0.00013128683834401825,0.00012247612004503888,1.1650104116957677e-05,9.503068233711337e-05,4.087987705785548e-05,2.925718665361674e-05,0.00015961021893816393,8.81224195227347e-05,1.1650103866764104e-05,8.815431982611699e-06,2.925718624169349e-05,238.63535668606173,238.63534787062974,ok,
